published,title,summary,link,source
2024-12-16 08:00:00,Transforming supply chain operations with AI - IBM,"<a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxOeGc3dUk1bmFwLWJrTGRldGVGZDg0NTZSTHFVUFNJdEF6UzJJQTYtczZtVU9sZ1o3d3c3RGlIdGw5Q2ZlQlo2V2JhUE9IZXlXZ1NpcDhid2k1VHp5OUh3cG1DeG9HNGxKODFEMzUtZXFhSDhyQWtGSzBhUlVCcEQycXVMel9FTU4tR1lZWVVDcGtpZlJxb1hsNkg2bVJ1dw?oc=5"" target=""_blank"">Transforming supply chain operations with AI</a>&nbsp;&nbsp;<font color=""#6f6f6f"">IBM</font>",https://news.google.com/rss/articles/CBMingFBVV95cUxOeGc3dUk1bmFwLWJrTGRldGVGZDg0NTZSTHFVUFNJdEF6UzJJQTYtczZtVU9sZ1o3d3c3RGlIdGw5Q2ZlQlo2V2JhUE9IZXlXZ1NpcDhid2k1VHp5OUh3cG1DeG9HNGxKODFEMzUtZXFhSDhyQWtGSzBhUlVCcEQycXVMel9FTU4tR1lZWVVDcGtpZlJxb1hsNkg2bVJ1dw?oc=5,IBM
2024-10-08 07:00:00,"Port Worker Deal Extends Relief, Future Supply Chain Disruption Looms - Forbes","<a href=""https://news.google.com/rss/articles/CBMixAFBVV95cUxOdDRwNWlVZG9TRV9WZUJlUkFJeXo4NkdwMUNQc1c2QTFHOEVxQVNJTkh1TjY1cWRBdXg0Q2xPaERTYVBBVzZjZEF3Qkg1VUVHQVcwYndNcThQcTJLYTV3TWtfVVE4YU5pZ1FUMjF0UHpPWXI1UnBiVHpoTW82WG9GdnRMbE1kT2RPNHpoNmlUVjZTbU9SV2RWaWdHM0VOTjR4V0F2VEFkbXZSQUpic05RRmlIeFY2V09KZV9nMUJva0h0VFdL?oc=5"" target=""_blank"">Port Worker Deal Extends Relief, Future Supply Chain Disruption Looms</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Forbes</font>",https://news.google.com/rss/articles/CBMixAFBVV95cUxOdDRwNWlVZG9TRV9WZUJlUkFJeXo4NkdwMUNQc1c2QTFHOEVxQVNJTkh1TjY1cWRBdXg0Q2xPaERTYVBBVzZjZEF3Qkg1VUVHQVcwYndNcThQcTJLYTV3TWtfVVE4YU5pZ1FUMjF0UHpPWXI1UnBiVHpoTW82WG9GdnRMbE1kT2RPNHpoNmlUVjZTbU9SV2RWaWdHM0VOTjR4V0F2VEFkbXZSQUpic05RRmlIeFY2V09KZV9nMUJva0h0VFdL?oc=5,Forbes
2025-07-24 06:25:02,UK construction sector must address geopolitical supply chain risks - QBE - Insurance Business America,"<a href=""https://news.google.com/rss/articles/CBMi6gFBVV95cUxNMDBsd1h0ZnU0bDNlY3I2R2Nqd21PNllUN1Jmd2Jab0Vjam4yS2tISlRqcjFtQmxSdHJMNGUwLTlwTGk0QUxZWUhSTjlzcEpfdDBvSHRZREUxallqeEJVb3gxVGhZdFJHczRrcy1pYmVLUENFbUd4M1NGeVk2OHdlM2hMaDhvd29jc3AxdEZGOUFzc2E0VTRobnpGYjhDQy1CcnUtN3ZGbnlhX0kteHlPUkt2ZHA3cXJLbW81bGx1aGR4dnFhcFdaSUtyN1kzM29MUG81MWlyWTRndnFJT0M2ejNmZGQ4cU02ZUE?oc=5"" target=""_blank"">UK construction sector must address geopolitical supply chain risks - QBE</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Insurance Business America</font>",https://news.google.com/rss/articles/CBMi6gFBVV95cUxNMDBsd1h0ZnU0bDNlY3I2R2Nqd21PNllUN1Jmd2Jab0Vjam4yS2tISlRqcjFtQmxSdHJMNGUwLTlwTGk0QUxZWUhSTjlzcEpfdDBvSHRZREUxallqeEJVb3gxVGhZdFJHczRrcy1pYmVLUENFbUd4M1NGeVk2OHdlM2hMaDhvd29jc3AxdEZGOUFzc2E0VTRobnpGYjhDQy1CcnUtN3ZGbnlhX0kteHlPUkt2ZHA3cXJLbW81bGx1aGR4dnFhcFdaSUtyN1kzM29MUG81MWlyWTRndnFJT0M2ejNmZGQ4cU02ZUE?oc=5,Insurance Business America
2025-02-17 08:00:00,Disruption Proofing Your Supply Chain with Micro-Fulfillment - Supply & Demand Chain Executive,"<a href=""https://news.google.com/rss/articles/CBMi4wFBVV95cUxNUTNyX3M5T1JzNGVmTXRZV2Z3dHhvcWpXRGI2Mmd5VkwtWk9oYUNEMmZCQjBqOE9mNzFjS05VYVM5NWJYbk1iWkZSU24zX293YXNnc09FRi1zUnZOUlBSRjlTSlMyOHpINFVSa3Q0Y0JfY1V0Z0tMSGVOX0c2MklPSVh1UkZaUktLMjdZRFRoVmRrRnVqbHZBNnBLcTMwWlN4TXp5Rkl6LUd6TkpyeVFsbHIyeERpVnRESmp3MnRuY1VlUjdYeWZFMDM5ZUh6SzZ3ajdsWjlRWXFNMTJGaEJHRkpnSQ?oc=5"" target=""_blank"">Disruption Proofing Your Supply Chain with Micro-Fulfillment</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Supply & Demand Chain Executive</font>",https://news.google.com/rss/articles/CBMi4wFBVV95cUxNUTNyX3M5T1JzNGVmTXRZV2Z3dHhvcWpXRGI2Mmd5VkwtWk9oYUNEMmZCQjBqOE9mNzFjS05VYVM5NWJYbk1iWkZSU24zX293YXNnc09FRi1zUnZOUlBSRjlTSlMyOHpINFVSa3Q0Y0JfY1V0Z0tMSGVOX0c2MklPSVh1UkZaUktLMjdZRFRoVmRrRnVqbHZBNnBLcTMwWlN4TXp5Rkl6LUd6TkpyeVFsbHIyeERpVnRESmp3MnRuY1VlUjdYeWZFMDM5ZUh6SzZ3ajdsWjlRWXFNMTJGaEJHRkpnSQ?oc=5,Supply & Demand Chain Executive
2025-01-13 08:00:00,Guinness shortage: a wake-up call for supply chain transformation - The Manufacturer,"<a href=""https://news.google.com/rss/articles/CBMiqgFBVV95cUxPZllSM1pPZ3NydzhLT05fdUk0NW1vb0dNVGx2WVUzVjVtcTRRaGFGQWRiS2pFSWMwbnU2YXNNSTBYREJaeURTR3V1cUltZ1JqRW1OU1dST1JHODZHcTV1OEtFNkU4VTNaNm82N25SZTN4b1NqMDhHRHdNdVk0WTBmbnZSSHY0VGJRQlpGd3NVTTZDYTNyWGdkMGZYNjhaZlhXcWxldkRhQ3FZdw?oc=5"" target=""_blank"">Guinness shortage: a wake-up call for supply chain transformation</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Manufacturer</font>",https://news.google.com/rss/articles/CBMiqgFBVV95cUxPZllSM1pPZ3NydzhLT05fdUk0NW1vb0dNVGx2WVUzVjVtcTRRaGFGQWRiS2pFSWMwbnU2YXNNSTBYREJaeURTR3V1cUltZ1JqRW1OU1dST1JHODZHcTV1OEtFNkU4VTNaNm82N25SZTN4b1NqMDhHRHdNdVk0WTBmbnZSSHY0VGJRQlpGd3NVTTZDYTNyWGdkMGZYNjhaZlhXcWxldkRhQ3FZdw?oc=5,The Manufacturer
2025-04-24 07:00:00,"Threat of tariffs risks further disruption to crucial supply chains, says EU's von der Leyen - Anadolu Ajansı","<a href=""https://news.google.com/rss/articles/CBMiywFBVV95cUxOejJfSmlpc3B0WEJYTC1QWjB4Y0U0SUpLQ1VYR2VVVnkyTm1nTUtzNk14Y2lfMEpRaW1jUjJGYzZyRml1bm41TlB6UjM2RHFibU00SEhlYzBYMk9paFhlN0swWWNtcHcxc3ZFQ0pwaXpzQmUxMHotN3V0bjdCT2ZpSXlXajJHalNnbWxJX3ZqY1dYWkhNWjBaSTNyVk9PUTZxeGJaOWdTUU00UTdENEdpSWpXRXA3d21aZXI4RzNLQXNXVlhoQTRQMFphaw?oc=5"" target=""_blank"">Threat of tariffs risks further disruption to crucial supply chains, says EU's von der Leyen</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Anadolu Ajansı</font>",https://news.google.com/rss/articles/CBMiywFBVV95cUxOejJfSmlpc3B0WEJYTC1QWjB4Y0U0SUpLQ1VYR2VVVnkyTm1nTUtzNk14Y2lfMEpRaW1jUjJGYzZyRml1bm41TlB6UjM2RHFibU00SEhlYzBYMk9paFhlN0swWWNtcHcxc3ZFQ0pwaXpzQmUxMHotN3V0bjdCT2ZpSXlXajJHalNnbWxJX3ZqY1dYWkhNWjBaSTNyVk9PUTZxeGJaOWdTUU00UTdENEdpSWpXRXA3d21aZXI4RzNLQXNXVlhoQTRQMFphaw?oc=5,Anadolu Ajansı
2024-10-30 07:00:00,Swiss Re highlights $184 million supply chain disruption costs amid rising risks - Insurance Business America,"<a href=""https://news.google.com/rss/articles/CBMi8AFBVV95cUxQWWNyeW5Vc1NzLXEwU1VkQk9ZTTdQV2Y0SnlqX0JjeE5HZFlIU29hTjlMeVdKTHJqaGRXN3NIellSaXdOa0JTUGQ4YllIYWdJdEpQbURyZlkxR1duOWZxcm1jOHdoMzNZNjB4NkZjal9MbkpIaVVQbGM3N2c2cUZWUVRpUjd6bV80RFpBSlE2dm5JUFhaZlRaQUlOLWlCQWxESkQyeWU3TUppZHhISnpEcUtHRXNSal9FYVRPMkJSd0FwSldIaGVEUndWd0RiQmItNUxtOEN4Z3E4NFV5WTBCRVBTOHREdW84V21oMlBPYTA?oc=5"" target=""_blank"">Swiss Re highlights $184 million supply chain disruption costs amid rising risks</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Insurance Business America</font>",https://news.google.com/rss/articles/CBMi8AFBVV95cUxQWWNyeW5Vc1NzLXEwU1VkQk9ZTTdQV2Y0SnlqX0JjeE5HZFlIU29hTjlMeVdKTHJqaGRXN3NIellSaXdOa0JTUGQ4YllIYWdJdEpQbURyZlkxR1duOWZxcm1jOHdoMzNZNjB4NkZjal9MbkpIaVVQbGM3N2c2cUZWUVRpUjd6bV80RFpBSlE2dm5JUFhaZlRaQUlOLWlCQWxESkQyeWU3TUppZHhISnpEcUtHRXNSal9FYVRPMkJSd0FwSldIaGVEUndWd0RiQmItNUxtOEN4Z3E4NFV5WTBCRVBTOHREdW84V21oMlBPYTA?oc=5,Insurance Business America
2025-02-18 08:00:00,Harnessing the power of agent-based models for mitigating supply chain risks and managing costs - Amazon Web Services,"<a href=""https://news.google.com/rss/articles/CBMiyAFBVV95cUxPdV9oYXZSaktNcDFGdWRSdTgxczhNNFhpREdUWk54d2t1OFpQRWVnOFhocjJqQkhacVlvZFA5eEpJVzBhRDVLRjZMOFJuZmF3X2Z1NTVnTEl0SjFTVXAzTGpKNG5wckxvenZnXzFrLTJHdkJwRUZYYURwcDNsYUJCLV9POFdQOXdKWlJzOEIxUlZnUUc1Y21HSzhqYXhWbEVOM20xMzN5YlJBX09icUthZW1UQ2NGYjdBLWtCY28yb0lsWkNiV3A2Ug?oc=5"" target=""_blank"">Harnessing the power of agent-based models for mitigating supply chain risks and managing costs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Amazon Web Services</font>",https://news.google.com/rss/articles/CBMiyAFBVV95cUxPdV9oYXZSaktNcDFGdWRSdTgxczhNNFhpREdUWk54d2t1OFpQRWVnOFhocjJqQkhacVlvZFA5eEpJVzBhRDVLRjZMOFJuZmF3X2Z1NTVnTEl0SjFTVXAzTGpKNG5wckxvenZnXzFrLTJHdkJwRUZYYURwcDNsYUJCLV9POFdQOXdKWlJzOEIxUlZnUUc1Y21HSzhqYXhWbEVOM20xMzN5YlJBX09icUthZW1UQ2NGYjdBLWtCY28yb0lsWkNiV3A2Ug?oc=5,Amazon Web Services
2024-11-07 08:00:00,Supply Chain Innovation 2024: A Formula for Thriving in the Age of Disruption - Supply Chain Brain,"<a href=""https://news.google.com/rss/articles/CBMiwgFBVV95cUxOYlFMdjViajVYeUtvRTJZcjVWV1NVZHFYaUlVMEEyaEpDd2l2czFWM1F6MVJuQThNMGtTU2R0d2dxWXNIOVZ0Y21YbmJIN0tZUnhoVGtqck1RX1dhNzFBUHNzU1hFVWpVcFdqR0RyN1MxTG90UEpnb2pUdER6QnNlVnh3Y05nSThaVllxSFBMOTVxNGtOeFBZRWJBT3o3U0IwNVJxYUxxcmwwVTVPVFpuQUVnUGVQMTRDc190cTYtS1NnUQ?oc=5"" target=""_blank"">Supply Chain Innovation 2024: A Formula for Thriving in the Age of Disruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Supply Chain Brain</font>",https://news.google.com/rss/articles/CBMiwgFBVV95cUxOYlFMdjViajVYeUtvRTJZcjVWV1NVZHFYaUlVMEEyaEpDd2l2czFWM1F6MVJuQThNMGtTU2R0d2dxWXNIOVZ0Y21YbmJIN0tZUnhoVGtqck1RX1dhNzFBUHNzU1hFVWpVcFdqR0RyN1MxTG90UEpnb2pUdER6QnNlVnh3Y05nSThaVllxSFBMOTVxNGtOeFBZRWJBT3o3U0IwNVJxYUxxcmwwVTVPVFpuQUVnUGVQMTRDc190cTYtS1NnUQ?oc=5,Supply Chain Brain
2024-09-17 07:00:00,How tax is improving supply chain resiliency - EY,"<a href=""https://news.google.com/rss/articles/CBMirgFBVV95cUxOblJlOTRGaHdZM3BOMzlJREl4a0RHdFVUbFVDOWdIdlF0QUg5WkwyTnM3YVp4aXRTY3o0WjFVMl9BOGxsYXQ5YnJMMURIV0hfbURldm9jT214QWVZSm5mWTJoUlNZdlp1TTNRUEQ5RldkTVl4ek1kOFB1N3prUkJKa3JPQ2l4X3pwR09FcE9tcHhXM0pCLUJiUEdnQjdUZ1lmSDJRT3d1OWhoeWNOUlE?oc=5"" target=""_blank"">How tax is improving supply chain resiliency</a>&nbsp;&nbsp;<font color=""#6f6f6f"">EY</font>",https://news.google.com/rss/articles/CBMirgFBVV95cUxOblJlOTRGaHdZM3BOMzlJREl4a0RHdFVUbFVDOWdIdlF0QUg5WkwyTnM3YVp4aXRTY3o0WjFVMl9BOGxsYXQ5YnJMMURIV0hfbURldm9jT214QWVZSm5mWTJoUlNZdlp1TTNRUEQ5RldkTVl4ek1kOFB1N3prUkJKa3JPQ2l4X3pwR09FcE9tcHhXM0pCLUJiUEdnQjdUZ1lmSDJRT3d1OWhoeWNOUlE?oc=5,EY
2025-04-30 07:00:00,"As exports from China plunge, the U.S. faces an impending shortage of goods; here's what Americans should - The Economic Times","<a href=""https://news.google.com/rss/articles/CBMijwJBVV95cUxQOTNISG5CQm5xbHdESHIwWXBRS25ZOWVnNkg1NTdEMktMZ05NTXlXV0xOT2lReG1DVTJWQXpfb0E1RVBhN0tieW5tdEdhRVh5SzRYT3pGYWsxNUpTZ0xZRUdWV2V5N3E3NXpWSDU1RlRfRGluTmxCbU5hOVJFRElqd0FNNXE2b3NhQmJfeXd2OVhYeU03SS1PYkRxbVlaWGRiMDZVd25FMm5rSTU2Zzk4OTZRbUJHM21VeGttZjBRb0p6N3YxT1lNWTlJZERaT2s2dmNVZlV3a1luM3pMMUtLanRySld0aXBfbFJ4RWJTMW1jRWlPYXZsclVtNEU1eVFQWDhLclh3ZFhmUy1jaHFj0gGUAkFVX3lxTE00dWM3dW5pV05HdXlOT1lZNDFGY3pNMk1QNThKTXZTSnhid1pZOE56TlNGX3h6X2JhWWNzbW5IQlhHZ0hNY1RHZkNLM1k1NXJQYlNFRGEyMmplaGdjbjN5NGQxbDhEQU9YWUh1S0dHc1JGejFtQV9fQWdqdkFhYUJYMG8yMWNrZEY3XzBxdVZWNVB3bkRDbzhnUG1tZGxvZE5NQWs0eGxkX0djbWFWSGVqYjl3Y3NnUUJGdkV5UTJtZ2J1aEJBQ0d3UGJsTGRTMWZEZnZKS25oUXJhbmtmVnBhNGZkbE56NlZmUHZIZG9LWnNnWDVDNDlTc1owbnRCeXAwa1NZMVp3VE9VejlWNVotZHZidg?oc=5"" target=""_blank"">As exports from China plunge, the U.S. faces an impending shortage of goods; here's what Americans should</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economic Times</font>",https://news.google.com/rss/articles/CBMijwJBVV95cUxQOTNISG5CQm5xbHdESHIwWXBRS25ZOWVnNkg1NTdEMktMZ05NTXlXV0xOT2lReG1DVTJWQXpfb0E1RVBhN0tieW5tdEdhRVh5SzRYT3pGYWsxNUpTZ0xZRUdWV2V5N3E3NXpWSDU1RlRfRGluTmxCbU5hOVJFRElqd0FNNXE2b3NhQmJfeXd2OVhYeU03SS1PYkRxbVlaWGRiMDZVd25FMm5rSTU2Zzk4OTZRbUJHM21VeGttZjBRb0p6N3YxT1lNWTlJZERaT2s2dmNVZlV3a1luM3pMMUtLanRySld0aXBfbFJ4RWJTMW1jRWlPYXZsclVtNEU1eVFQWDhLclh3ZFhmUy1jaHFj0gGUAkFVX3lxTE00dWM3dW5pV05HdXlOT1lZNDFGY3pNMk1QNThKTXZTSnhid1pZOE56TlNGX3h6X2JhWWNzbW5IQlhHZ0hNY1RHZkNLM1k1NXJQYlNFRGEyMmplaGdjbjN5NGQxbDhEQU9YWUh1S0dHc1JGejFtQV9fQWdqdkFhYUJYMG8yMWNrZEY3XzBxdVZWNVB3bkRDbzhnUG1tZGxvZE5NQWs0eGxkX0djbWFWSGVqYjl3Y3NnUUJGdkV5UTJtZ2J1aEJBQ0d3UGJsTGRTMWZEZnZKS25oUXJhbmtmVnBhNGZkbE56NlZmUHZIZG9LWnNnWDVDNDlTc1owbnRCeXAwa1NZMVp3VE9VejlWNVotZHZidg?oc=5,The Economic Times
2025-06-06 07:00:00,"The Next iPhone Supply Chain Disruption is Already Here, And Compliance Professionals Need to Act Fast - Global Trade Magazine","<a href=""https://news.google.com/rss/articles/CBMizgFBVV95cUxPcVV2TzdlSnJKTFZ2OUlDVTdJS3ZwZFRsM1h0TlJoT1MxbEZDcHhTcXNRem9OdUJXMXhlREdWOURzSmRSRDUwcklIQjlVeGhlUnhnQjFmSW14V25CY3l4clAzbFBhazlubEl6T0tlQ2xTQlVGakV4VDBBUmpFcVVycU5FRjVRSWZneXNPdnItUUZWNDloVWVJWDBfOVlOajEtSkJ2anNxakdIdDFnSUo4M0R3cFZfclB0R2VVang2eXo3VVVqR1hBZTJBbkJqUQ?oc=5"" target=""_blank"">The Next iPhone Supply Chain Disruption is Already Here, And Compliance Professionals Need to Act Fast</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Global Trade Magazine</font>",https://news.google.com/rss/articles/CBMizgFBVV95cUxPcVV2TzdlSnJKTFZ2OUlDVTdJS3ZwZFRsM1h0TlJoT1MxbEZDcHhTcXNRem9OdUJXMXhlREdWOURzSmRSRDUwcklIQjlVeGhlUnhnQjFmSW14V25CY3l4clAzbFBhazlubEl6T0tlQ2xTQlVGakV4VDBBUmpFcVVycU5FRjVRSWZneXNPdnItUUZWNDloVWVJWDBfOVlOajEtSkJ2anNxakdIdDFnSUo4M0R3cFZfclB0R2VVang2eXo3VVVqR1hBZTJBbkJqUQ?oc=5,Global Trade Magazine
2025-04-18 07:00:00,DU Supply Chain Expert Weighs in on the Real Reason Egg Prices Are High - University of Denver,"<a href=""https://news.google.com/rss/articles/CBMijgFBVV95cUxQeGJxMW0xVWdFc21vOHNJMnluRUJldVhfWVpjRG5nM2c2UXhiQnloYTBJQ2lOdE90cmp1aVl4dG1FODRjNWVtSXhYNG9WQloxTFlWT2s5VjlYd3RlMWJkNnpBdW8xakdMNFJ4M2ZrbDJIVnRPS0VLck5RNVBhbUNBc19nZVRtalN4OC1vaGhB?oc=5"" target=""_blank"">DU Supply Chain Expert Weighs in on the Real Reason Egg Prices Are High</a>&nbsp;&nbsp;<font color=""#6f6f6f"">University of Denver</font>",https://news.google.com/rss/articles/CBMijgFBVV95cUxQeGJxMW0xVWdFc21vOHNJMnluRUJldVhfWVpjRG5nM2c2UXhiQnloYTBJQ2lOdE90cmp1aVl4dG1FODRjNWVtSXhYNG9WQloxTFlWT2s5VjlYd3RlMWJkNnpBdW8xakdMNFJ4M2ZrbDJIVnRPS0VLck5RNVBhbUNBc19nZVRtalN4OC1vaGhB?oc=5,University of Denver
2024-09-30 10:19:13,Top 5 supply chain risks in 2024 - Delivered - Global - DHL,"<a href=""https://news.google.com/rss/articles/CBMilAFBVV95cUxNWkZCaVRadlQ1c2ZjLXJ1d0pGb0dpSDBnUUtTQlZQSHpFVmtkbk1PWHVLMDdKbVVkdkdKa1YyX2xqN3VoYXZLUmlFWE1jeHJaM1BfbndJdEN5Wkg4eVhtMW5WUE5WWUhMOHo1VGtkWXlZX2RQQlRiMENBT1h5WXoyenNyaFo0VWJVbzJzNzRJSkFVU1VR?oc=5"" target=""_blank"">Top 5 supply chain risks in 2024 - Delivered - Global</a>&nbsp;&nbsp;<font color=""#6f6f6f"">DHL</font>",https://news.google.com/rss/articles/CBMilAFBVV95cUxNWkZCaVRadlQ1c2ZjLXJ1d0pGb0dpSDBnUUtTQlZQSHpFVmtkbk1PWHVLMDdKbVVkdkdKa1YyX2xqN3VoYXZLUmlFWE1jeHJaM1BfbndJdEN5Wkg4eVhtMW5WUE5WWUhMOHo1VGtkWXlZX2RQQlRiMENBT1h5WXoyenNyaFo0VWJVbzJzNzRJSkFVU1VR?oc=5,DHL
2024-10-02 07:00:00,Supply Chain Disruption Denied with Connectivity and Communication - Supply & Demand Chain Executive,"<a href=""https://news.google.com/rss/articles/CBMi7wFBVV95cUxNaVBMRXdELWw2Tll0MWQyRHNLRmhmc05vZFBEZFNSbTREMElmTXpYNl9GSU5XM0lPZXpEOHhDZklmVEt0Szh6bXFRaDc3ejZYVndBVW1jcDZQMXVnMUFNWVF3QkstTzZRcmFYU2ZYUW1QclZqdXlUWGFNLXFfU2thWGszd3Q2TDE5QmlCN0pDblNwMDNSSndpY0FaWnNOelhVY1dhbENzZGlWNkRiTi1LbGFfWHZDWmhWTlUxSjk3d3l4YkYxVldPME9CSng4cV9tQVlsMmZFRTk0eUVudngycjlrY2VxOFF4anhJS0REQQ?oc=5"" target=""_blank"">Supply Chain Disruption Denied with Connectivity and Communication</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Supply & Demand Chain Executive</font>",https://news.google.com/rss/articles/CBMi7wFBVV95cUxNaVBMRXdELWw2Tll0MWQyRHNLRmhmc05vZFBEZFNSbTREMElmTXpYNl9GSU5XM0lPZXpEOHhDZklmVEt0Szh6bXFRaDc3ejZYVndBVW1jcDZQMXVnMUFNWVF3QkstTzZRcmFYU2ZYUW1QclZqdXlUWGFNLXFfU2thWGszd3Q2TDE5QmlCN0pDblNwMDNSSndpY0FaWnNOelhVY1dhbENzZGlWNkRiTi1LbGFfWHZDWmhWTlUxSjk3d3l4YkYxVldPME9CSng4cV9tQVlsMmZFRTk0eUVudngycjlrY2VxOFF4anhJS0REQQ?oc=5,Supply & Demand Chain Executive
2025-07-20 11:39:16,U.S.-Mexico Tomato Trade Disruption and Its Impact on Supply Chain and Agricultural Markets - AInvest,"<a href=""https://news.google.com/rss/articles/CBMiqgFBVV95cUxNNUczRmEwNXAwdWF3WFpWX2FLbXZhUUI3MVNmcmo2UlJ3bWVlWW1peTYxaW5NUklVRE1Mc0F4cW96RHJPelIyb2JaVGdDMmxUTjJuWXFWSFRvS3duRmxyYnFuQzJIOVNicHdlbmRScjYtaFo2ZU5IQlZBRllkNERjLXAwN0VabnhFenp5YnE3R2xRZGQ5YzNGclZmbkQ5WGFWQ01TTVdIVWVUQQ?oc=5"" target=""_blank"">U.S.-Mexico Tomato Trade Disruption and Its Impact on Supply Chain and Agricultural Markets</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AInvest</font>",https://news.google.com/rss/articles/CBMiqgFBVV95cUxNNUczRmEwNXAwdWF3WFpWX2FLbXZhUUI3MVNmcmo2UlJ3bWVlWW1peTYxaW5NUklVRE1Mc0F4cW96RHJPelIyb2JaVGdDMmxUTjJuWXFWSFRvS3duRmxyYnFuQzJIOVNicHdlbmRScjYtaFo2ZU5IQlZBRllkNERjLXAwN0VabnhFenp5YnE3R2xRZGQ5YzNGclZmbkQ5WGFWQ01TTVdIVWVUQQ?oc=5,AInvest
